,x,y
0,500.0,0.030061006546020508
1,500.0,0.023916006088256836
2,500.0,0.023601055145263672
3,500.0,0.02541494369506836
4,500.0,0.023974895477294922
5,1000.0,0.06861996650695801
6,1000.0,0.061247825622558594
7,1000.0,0.06609010696411133
8,1000.0,0.06583786010742188
9,1000.0,0.0634768009185791
10,1500.0,0.12261199951171875
11,1500.0,0.1072690486907959
12,1500.0,0.11043190956115723
13,1500.0,0.1116170883178711
14,1500.0,0.1096949577331543
15,2000.0,0.18930602073669434
16,2000.0,0.19257593154907227
17,2000.0,0.1779170036315918
18,2000.0,0.18057608604431152
19,2000.0,0.1823570728302002
20,2500.0,0.2702498435974121
21,2500.0,0.2646760940551758
22,2500.0,0.2890501022338867
23,2500.0,0.288848876953125
24,2500.0,0.28281307220458984
25,3000.0,0.48115015029907227
26,3000.0,0.3968169689178467
27,3000.0,0.3728020191192627
28,3000.0,0.3430659770965576
29,3000.0,0.35840892791748047
30,4000.0,0.6491591930389404
31,4000.0,0.5864999294281006
32,4000.0,0.6680099964141846
33,4000.0,0.6165900230407715
34,4000.0,0.6307039260864258
35,5000.0,1.0736539363861084
36,5000.0,1.114182949066162
37,5000.0,1.1776251792907715
38,5000.0,0.9297189712524414
39,5000.0,0.9690680503845215
40,6000.0,1.3676772117614746
41,6000.0,1.3376998901367188
42,6000.0,1.4291298389434814
43,6000.0,1.402083158493042
44,6000.0,1.3630402088165283
45,8000.0,2.559943914413452
46,8000.0,2.433264970779419
47,8000.0,2.4612278938293457
48,8000.0,2.820784091949463
49,8000.0,2.6846418380737305
50,10000.0,3.8377959728240967
51,10000.0,4.3200249671936035
52,10000.0,3.9021799564361572
53,10000.0,4.872313022613525
54,10000.0,4.428884029388428
55,12000.0,5.557555913925171
56,12000.0,6.677518844604492
57,12000.0,6.897978067398071
58,12000.0,5.3661768436431885
59,12000.0,5.599311113357544
60,14000.0,8.60854697227478
61,14000.0,7.986479043960571
62,14000.0,9.378926038742065
63,14000.0,7.3366289138793945
64,14000.0,7.357485055923462
65,16000.0,9.18814492225647
66,16000.0,10.484034061431885
67,16000.0,10.77312707901001
68,16000.0,9.309237003326416
69,16000.0,11.4897301197052
70,18000.0,15.420164108276367
71,18000.0,14.240186929702759
72,18000.0,17.18422794342041
73,18000.0,11.76448106765747
74,18000.0,11.160133123397827
75,20000.0,14.810527086257935
76,20000.0,19.063711166381836
77,20000.0,17.3297700881958
78,20000.0,21.780139923095703
79,20000.0,17.289504051208496
80,22000.0,17.610831022262573
81,22000.0,17.749197959899902
82,22000.0,19.799761056900024
83,22000.0,17.149823904037476
84,22000.0,24.61186981201172
85,24000.0,29.830036163330078
86,24000.0,23.761507987976074
87,24000.0,26.87844705581665
88,24000.0,23.007097005844116
89,24000.0,32.27830386161804
