,x,y
0,500.0,0.02450394630432129
1,500.0,0.016932010650634766
2,500.0,0.02166914939880371
3,500.0,0.025064945220947266
4,500.0,0.02070903778076172
5,1000.0,0.025162935256958008
6,1000.0,0.022958040237426758
7,1000.0,0.02138686180114746
8,1000.0,0.02027416229248047
9,1000.0,0.01866602897644043
10,1500.0,0.025689125061035156
11,1500.0,0.02347397804260254
12,1500.0,0.02581310272216797
13,1500.0,0.024171113967895508
14,1500.0,0.023211002349853516
15,2000.0,0.026404142379760742
16,2000.0,0.0324859619140625
17,2000.0,0.026707887649536133
18,2000.0,0.024682998657226562
19,2000.0,0.026356935501098633
20,2500.0,0.03019118309020996
21,2500.0,0.027621030807495117
22,2500.0,0.0294339656829834
23,2500.0,0.031061887741088867
24,2500.0,0.02810192108154297
25,3000.0,0.033952951431274414
26,3000.0,0.03294706344604492
27,3000.0,0.03423595428466797
28,3000.0,0.03354811668395996
29,3000.0,0.03365898132324219
30,4000.0,0.0433499813079834
31,4000.0,0.03824305534362793
32,4000.0,0.04106903076171875
33,4000.0,0.037225961685180664
34,4000.0,0.03733086585998535
35,5000.0,0.04891014099121094
36,5000.0,0.04479098320007324
37,5000.0,0.047312021255493164
38,5000.0,0.04706215858459473
39,5000.0,0.04347705841064453
40,6000.0,0.04773402214050293
41,6000.0,0.04777979850769043
42,6000.0,0.05283188819885254
43,6000.0,0.0494539737701416
44,6000.0,0.050334930419921875
45,8000.0,0.06090116500854492
46,8000.0,0.06673979759216309
47,8000.0,0.0711979866027832
48,8000.0,0.05791497230529785
49,8000.0,0.06390905380249023
50,10000.0,0.06919503211975098
51,10000.0,0.06750679016113281
52,10000.0,0.07828807830810547
53,10000.0,0.07542896270751953
54,10000.0,0.07658696174621582
55,12000.0,0.10280489921569824
56,12000.0,0.10145306587219238
57,12000.0,0.08760380744934082
58,12000.0,0.10288095474243164
59,12000.0,0.10399103164672852
60,14000.0,0.12192010879516602
61,14000.0,0.11061787605285645
62,14000.0,0.12271404266357422
63,14000.0,0.11678695678710938
64,14000.0,0.11897802352905273
65,16000.0,0.13722896575927734
66,16000.0,0.1534128189086914
67,16000.0,0.13277697563171387
68,16000.0,0.14063787460327148
69,16000.0,0.1288590431213379
70,18000.0,0.12375187873840332
71,18000.0,0.13802695274353027
72,18000.0,0.13971710205078125
73,18000.0,0.11934685707092285
74,18000.0,0.13311290740966797
75,20000.0,0.14623212814331055
76,20000.0,0.14607787132263184
77,20000.0,0.15936613082885742
78,20000.0,0.14620304107666016
79,20000.0,0.17100095748901367
80,22000.0,0.1683359146118164
81,22000.0,0.15755796432495117
82,22000.0,0.1490921974182129
83,22000.0,0.173659086227417
84,22000.0,0.15993905067443848
85,24000.0,0.2145709991455078
86,24000.0,0.1818990707397461
87,24000.0,0.1744699478149414
88,24000.0,0.17806601524353027
89,24000.0,0.16470098495483398
