,x,y
0,500.0,0.008533954620361328
1,500.0,0.005650043487548828
2,500.0,0.005815982818603516
3,500.0,0.004904031753540039
4,500.0,0.00466609001159668
5,1000.0,0.03380608558654785
6,1000.0,0.02118706703186035
7,1000.0,0.020373821258544922
8,1000.0,0.019964933395385742
9,1000.0,0.02004098892211914
10,1500.0,0.06164813041687012
11,1500.0,0.054247140884399414
12,1500.0,0.05028581619262695
13,1500.0,0.051081180572509766
14,1500.0,0.051666975021362305
15,2000.0,0.11322188377380371
16,2000.0,0.10148000717163086
17,2000.0,0.09639906883239746
18,2000.0,0.09624195098876953
19,2000.0,0.09550595283508301
20,2500.0,0.17648100852966309
21,2500.0,0.16337895393371582
22,2500.0,0.16008710861206055
23,2500.0,0.17116189002990723
24,2500.0,0.16418099403381348
25,3000.0,0.263812780380249
26,3000.0,0.2515599727630615
27,3000.0,0.26074814796447754
28,3000.0,0.25072479248046875
29,3000.0,0.24585509300231934
30,4000.0,0.4911539554595947
31,4000.0,0.4513978958129883
32,4000.0,0.44576597213745117
33,4000.0,0.45211315155029297
34,4000.0,0.45097804069519043
35,5000.0,0.7754111289978027
36,5000.0,0.7497129440307617
37,5000.0,0.7275309562683105
38,5000.0,0.7243030071258545
39,5000.0,0.7498447895050049
40,6000.0,1.1564579010009766
41,6000.0,1.154083013534546
42,6000.0,1.1423041820526123
43,6000.0,1.1506261825561523
44,6000.0,1.159289836883545
45,8000.0,2.0922911167144775
46,8000.0,2.2062199115753174
47,8000.0,2.1431260108947754
48,8000.0,2.128005027770996
49,8000.0,2.0969581604003906
50,10000.0,3.45920991897583
51,10000.0,3.405006170272827
52,10000.0,3.473254919052124
53,10000.0,3.4318301677703857
54,10000.0,3.4607789516448975
55,12000.0,5.1124491691589355
56,12000.0,5.172018051147461
57,12000.0,5.115555047988892
58,12000.0,5.129863023757935
59,12000.0,5.184993028640747
60,14000.0,7.35738205909729
61,14000.0,7.403064012527466
62,14000.0,7.339611053466797
63,14000.0,7.343549966812134
64,14000.0,7.438323020935059
65,16000.0,10.155925035476685
66,16000.0,10.2626211643219
67,16000.0,10.363301038742065
68,16000.0,10.125936031341553
69,16000.0,10.23291301727295
70,18000.0,14.47968077659607
71,18000.0,14.294852018356323
72,18000.0,13.96285891532898
73,18000.0,13.952852010726929
74,18000.0,14.383952856063843
75,20000.0,18.848822116851807
76,20000.0,18.68077802658081
77,20000.0,18.356141805648804
78,20000.0,18.522682189941406
79,20000.0,18.732686042785645
80,22000.0,23.63150191307068
81,22000.0,23.982017993927002
82,22000.0,23.61703395843506
83,22000.0,25.020226001739502
84,22000.0,24.044177770614624
85,24000.0,31.178210973739624
86,24000.0,30.793941020965576
87,24000.0,30.906804084777832
88,24000.0,31.048948049545288
89,24000.0,30.552937984466553
