,x,y
0,500.0,0.005635976791381836
1,500.0,0.0048351287841796875
2,500.0,0.005293130874633789
3,500.0,0.004537105560302734
4,500.0,0.004996061325073242
5,1000.0,0.010523080825805664
6,1000.0,0.011157035827636719
7,1000.0,0.008344888687133789
8,1000.0,0.008428096771240234
9,1000.0,0.010247945785522461
10,1500.0,0.014673948287963867
11,1500.0,0.012330055236816406
12,1500.0,0.012032032012939453
13,1500.0,0.011694192886352539
14,1500.0,0.011945009231567383
15,2000.0,0.018146038055419922
16,2000.0,0.018268823623657227
17,2000.0,0.020457029342651367
18,2000.0,0.020008087158203125
19,2000.0,0.021257877349853516
20,2500.0,0.023482084274291992
21,2500.0,0.024158000946044922
22,2500.0,0.024250030517578125
23,2500.0,0.02411198616027832
24,2500.0,0.02400994300842285
25,3000.0,0.029577970504760742
26,3000.0,0.02909398078918457
27,3000.0,0.02897810935974121
28,3000.0,0.029541015625
29,3000.0,0.03067803382873535
30,4000.0,0.047093868255615234
31,4000.0,0.04722309112548828
32,4000.0,0.0469210147857666
33,4000.0,0.045961856842041016
34,4000.0,0.04663491249084473
35,5000.0,0.059587955474853516
36,5000.0,0.0638580322265625
37,5000.0,0.0646820068359375
38,5000.0,0.06232094764709473
39,5000.0,0.059591054916381836
40,6000.0,0.0733790397644043
41,6000.0,0.07424616813659668
42,6000.0,0.07645916938781738
43,6000.0,0.07545590400695801
44,6000.0,0.07459306716918945
45,8000.0,0.11766719818115234
46,8000.0,0.12127900123596191
47,8000.0,0.11812400817871094
48,8000.0,0.12680602073669434
49,8000.0,0.11833310127258301
50,10000.0,0.15565800666809082
51,10000.0,0.15897893905639648
52,10000.0,0.1585700511932373
53,10000.0,0.1555919647216797
54,10000.0,0.15831303596496582
55,12000.0,0.1949608325958252
56,12000.0,0.18947410583496094
57,12000.0,0.19429492950439453
58,12000.0,0.19671297073364258
59,12000.0,0.21215510368347168
60,14000.0,0.22748398780822754
61,14000.0,0.22637200355529785
62,14000.0,0.22900390625
63,14000.0,0.23151111602783203
64,14000.0,0.2308061122894287
65,16000.0,0.30339813232421875
66,16000.0,0.2980489730834961
67,16000.0,0.30901598930358887
68,16000.0,0.2916300296783447
69,16000.0,0.30406713485717773
70,18000.0,0.3447549343109131
71,18000.0,0.3641519546508789
72,18000.0,0.3437371253967285
73,18000.0,0.35239386558532715
74,18000.0,0.3483259677886963
75,20000.0,0.381335973739624
76,20000.0,0.38692593574523926
77,20000.0,0.3955090045928955
78,20000.0,0.403292179107666
79,20000.0,0.38940000534057617
80,22000.0,0.44727420806884766
81,22000.0,0.43034791946411133
82,22000.0,0.43593502044677734
83,22000.0,0.4339771270751953
84,22000.0,0.4355430603027344
85,24000.0,0.49280285835266113
86,24000.0,0.48070597648620605
87,24000.0,0.4948709011077881
88,24000.0,0.4839968681335449
89,24000.0,0.5045969486236572
